PortID;GlobalPortID;WorldPortNumber;MasterPOID;PortName;AlternativeName;Status;Country;LatitudeDecimal;LongitudeDecimal
20502;PS691500T000000B000000;PO6915;PO3813;Tamashima;;Sub-Port;Japan;34,5049667;133,6701333
20509;PO356200T000000B000000;PO3562;;King Fahd Industrial Port (Yanbu);;Open;Saudi Arabia;23,9330167;38,2315833
20511;;PO7394;PO1859;Maqal;;Alt-Name;Iraq;30,5580833;47,7990833
20512;PO260400T000000B000000;PO2604;;Lysekil;;Open;Sweden;58,2734108;11,45200215
20523;PO212500T000000B000000;PO2125;;Sibu;;Open;Malaysia;2,28465;111,8262833
20524;PO116700T000000B000000;PO1167;;Tramandai;;Open;Brazil;-30,0224333;-50,0844333
20530;PO547900T000000B000000;PO5479;;Providenciales;;Open;Turks & Caicos Islands;21,74;-72,28
20532;PS739500T000000B000000;PO7395;PO1859;Ashar;;Sub-Port;Iraq;30,54485;47,8230167
20533;PO116800T000000B000000;PO1168;;Tubarao;;Open;Brazil;-20,2912667;-40,24995
20535;PO212600T000000B000000;PO2126;;Tanjung Manis;;Open;Malaysia;2,15235;111,3721167
20549;PO164700T000000B000000;PO1647;;Emden;;Open;Germany;53,34999847;7,2
20562;PO548000T000000B000000;PO5480;;Igarka;;Open;Russia;67,4558167;86,6063
20567;PO164800T000000B000000;PO1648;;Flensburg;;Open;Germany;54,8139333;9,4443667
20571;PO356400T000000B000000;PO3564;;Ajman;;Open;United Arab Emirates;25,4240333;55,4549833
20582;PO212700T000000B000000;PO2127;;Tawau;;Open;Malaysia;4,2431667;117,8758333
20585;PO260700T000000B000000;PO2607;;Norrkoping;;Open;Sweden;58,6203;16,2501167
20587;PO548100T000000B000000;PO5481;;Kiliya;;Open;Ukraine;45,4317667;29,2646833
20589;PO308600T000000B000000;PO3086;;Campha;;Open;Vietnam;21,0171;107,3725167
20593;;PO6918;PO5476;Gallipoli (Turkey);;Alt-Name;Turkey;40,41666794;26,68333333
20595;PO212800T000000B000000;PO2128;;Teluk Anson;;Open;Malaysia;4,033333301;101,0166667
20601;PS739700T000000B000000;PO7397;PO1859;Abu Al Kashib;;Sub-Port;Iraq;30,46275;48,00215
20604;PO117000T000000B000000;PO1170;;Vitoria;;Open;Brazil;-20,3237;-40,3324167
20608;PO164900T000000B000000;PO1649;;Gluckstadt;;Open;Germany;53,7847167;9,40865
20612;PO260800T000000B000000;PO2608;;Norrsundet;;Open;Sweden;60,93333435;17,15
20614;PO548200T000000B000000;PO5482;;Parnu;;Open;Estonia;58,38333511;24,48333333
20617;PO308700T000000B000000;PO3087;;Haiphong;;Open;Vietnam;20,8702;106,691
20620;PS691900T000000B000000;PO6919;PO1232;Brooklyn;;Sub-Port;Canada;44,04999924;-64,7
20621;PS739800T000000B000000;PO7398;PO2042;Mo'ta;;Sub-Port;Jordan;29,4799167;34,97935
20624;PO356600T000000B000000;PO3566;;Fujairah;;Open;United Arab Emirates;25,1809333;56,3819333
20649;PO260900T000000B000000;PO2609;;Nykoping;;Open;Sweden;58,74435;17,0181
20651;PO165100T000000B000000;PO1651;;Heiligenhafen;;Open;Germany;54,36666489;10,98333333
20654;PO692000T000000B000000;PO6920;;Camas-Washougal;;Open;United States Of America;45,58333206;-122,4333333
20662;PO308800T000000B000000;PO3088;;Saigon;Ho Chi Minh City;Open;Vietnam;10,77895;106,7094333
20663;PS739900T000000B000000;PO7399;PO2042;Mushterak;;Sub-Port;Jordan;29,4764;34,9782833
20665;PO117200T000000B000000;PO1172;;Muara;;Open;Brunei;5,016666889;115,0666667
20672;PO692100T000000B000000;PO6921;;Klickitat;;Open;United States Of America;45,6199333;-121,1286667
20673;PO356800T000000B000000;PO3568;;Hamriyah Free Zone Port;;Open;United Arab Emirates;25,4764167;55,4793667
20678;PS740000T000000B000000;PO7400;PO3344;Mollendo;;Sub-Port;Peru;-17,03333092;-72,01666667
20726;PO213100T000000B000000;PO2131;;Valletta;;Open;Malta;35,9008944;14,5238361
20754;PO117300T000000B000000;PO1173;;Seria;;Open;Brunei;4,7142833;114,3261
20757;PO165300T000000B000000;PO1653;;Husum (Germany);;Open;Germany;54,48333359;9,05
20760;PO117400T000000B000000;PO1174;;Tanjong Salirong;;Open;Brunei;4,916666507;115,0833333
20761;PO692200T000000B000000;PO6922;;The Dalles;;Open;United States Of America;45,6122833;-121,1940667
20762;PO548500T000000B000000;PO5485;;Alexandria (USA);;Open;United States Of America;38,8107;-77,0323667
20765;PO356900T000000B000000;PO3569;;Mubarraz Island;;Open;United Arab Emirates;24,48084831;53,35897175
20772;PO309000T000000B000000;PO3090;;St Thomas;;Open;Virgin Islands, Us;18,33333397;-64,93333333
20773;PS740100T000000B000000;PO7401;PO2433;Santa Apolonia;;Sub-Port;Portugal;38,7248667;-9,1062167
20775;PO309100T000000B000000;PO3091;;Christiansted;;Open;Virgin Islands, Us;17,7478667;-64,7001333
20778;PO165400T000000B000000;PO1654;;Itzehoe;;Open;Germany;53,9234;9,50075
20780;PO261200T000000B000000;PO2612;;Ornskoldsvik;;Open;Sweden;63,2783667;18,7260167
20784;PO692300T000000B000000;PO6923;;Arlington;;Open;United States Of America;45,7251;-120,209
20786;PO213300T000000B000000;PO2133;;Fort-de-France;;Open;Martinique;14,5929167;-61,0536667
20791;PS740200T000000B000000;PO7402;PO3226;Greenwich Point;;Sub-Port;United States Of America;39,90000153;-75,13333333
20792;PO548600T000000B000000;PO5486;;Apalachicola;;Open;United States Of America;29,72575;-84,9803667
20796;PO165500T000000B000000;PO1655;;Kappeln;;Open;Germany;54,6643833;9,939
20799;PS548700T000000B000000;PO5487;PO6212;Smith's Bluff;;Sub-Port;United States Of America;30;-93,98333333
20801;PO309200T000000B000000;PO3092;;Frederiksted;;Open;Virgin Islands, Us;17,7136833;-64,8906667
20806;PO692400T000000B000000;PO6924;;Morrow;;Open;United States Of America;45,85455;-119,6811667
20807;PO357100T000000B000000;PO3571;;Ahmed Bin Rashid Port;;Open;United Arab Emirates;25,5908667;55,5852333
20810;PS740300T000000B000000;PO7403;PO3357;Three Mile Creek;;Sub-Port;United States Of America;30,7250833;-88,05775
20814;PO261300T000000B000000;PO2613;;Oskarshamn;;Open;Sweden;57,2655833;16,4889833
20826;PO117600T000000B000000;PO1176;;Burgas;;Open;Bulgaria;42,46705;27,4759667
20830;PO213500T000000B000000;PO2135;;Marin (Martinique);;Open;Martinique;14,45735;-60,8805
20832;PO261400T000000B000000;PO2614;;Otterbacken;;Open;Sweden;58,9506667;14,0301833
20833;PO692500T000000B000000;PO6925;;Umatilla;;Open;United States Of America;45,9299667;-119,2825
20835;PO357200T000000B000000;PO3572;;Zirku Island;;Open;United Arab Emirates;24,8687833;53,09155
20838;PS740400T000000B000000;PO7404;PO3357;McDuffie Island;;Sub-Port;United States Of America;30,6555667;-88,0315667
20839;PO548800T000000B000000;PO5488;;Bath;;Open;United States Of America;43,90395;-69,8107833
20847;PO117700T000000B000000;PO1177;;Varna;;Open;Bulgaria;43,1901167;27,9148
20866;PO165600T000000B000000;PO1656;;Kiel;;Open;Germany;54,36055;10,1688167
20874;PO261500T000000B000000;PO2615;;Oxelosund;;Open;Sweden;58,65915;17,1150833
20876;PO692600T000000B000000;PO6926;;Walla Walla;;Open;United States Of America;46,09975;-118,92405
20877;;PO7405;PO3253;Porto Trombetas;;Alt-Name;Brazil;-1,466666698;-56,38333333
20879;PO309400T000000B000000;PO3094;;Road Harbour;Road Town;Open;Virgin Islands, British;18,41666603;-64,61666667
20882;PO165700T000000B000000;PO1657;;Kiel Canal;;Open;Germany;54,3253;9,7183167
20901;PS261600T000000B000000;PO2616;PO2613;Paskallavik;;Sub-Port;Sweden;57,1633333;16,4666333
20902;PO165800T000000B000000;PO1658;;Krefeld;;Open;Germany;51,3292833;6,68885
20904;PO357400T000000B000000;PO3574;;Mokha;;Open;Yemen;13,3138833;43,2298
20907;PO692700T000000B000000;PO6927;;Pasco;;Open;United States Of America;46,1964833;-119,0378333
20908;;PO7406;PO1145;Sepetiba Bay;;Alt-Name;Brazil;-22,93333244;-43,83333333
20912;PO213700T000000B000000;PO2137;;Port Louis;;Open;Mauritius;-20,1468333;57,4828333
20919;PO644800T000000B000000;PO6448;;Portneuf;;Open;Canada;46,66666794;-71,86666667
20921;;PO6449;PO2455;Umm Said;;Alt-Name;Qatar;24,92432404;51,57614921
20924;PO261700T000000B000000;PO2617;;Pitea;;Open;Sweden;65,2333667;21,6278333
20926;PO357500T000000B000000;PO3575;;Saleef;;Open;Yemen;15,3181167;42,67065
20929;PO692800T000000B000000;PO6928;;Kennewick;;Open;United States Of America;46,1803;-119,0219333
20930;PO165900T000000B000000;PO1659;;Leer;;Open;Germany;53,2145833;7,4471
20933;PS740700T000000B000000;PO7407;PO1350;Puerto Corral;;Sub-Port;Chile;-39,8666684;-73,4166667
20934;;PO6450;PO2091;Misurata;Qasr Ahmed;Alt-Name;Libya;32,3706667;15,2287
20935;PO549200T000000B000000;PO5492;;Cheboygan;;Open;United States Of America;45,6514333;-84,4683167
20936;PO692900T000000B000000;PO6929;;Whitman County;;Open;United States Of America;46,6998833;-117,4713
20939;PO740800T000000B000000;PO7408;;Menominee/Marinette;;Open;United States Of America;45,0965167;-87,58605
20940;PO261800T000000B000000;PO2618;;Ronehamn;;Open;Sweden;57,16666794;18,48333333
20956;PO166000T000000B000000;PO1660;;Lubeck;;Open;Germany;53,8947333;10,8045833
20963;PO213900T000000B000000;PO2139;;Acapulco;;Open;Mexico;16,85000038;-99,93333333
20965;PO357600T000000B000000;PO3576;;Nessebar;;Open;Bulgaria;42,6559833;27,7271833
20974;PO118100T000000B000000;PO1181;;Moulmein;;Open;Myanmar;16,4833333;97,6166667
20978;;PO6451;PO2094;Tarabulus;;Alt-Name;Libya;32,89248657;13,17805323
20979;PO166100T000000B000000;PO1661;;Ludwigshafen am Rhein;;Open;Germany;49,541;8,4219833
20982;PS693000T000000B000000;PO6930;PO6929;Central Ferry;;Sub-Port;United States Of America;46,6324833;-117,7903167
20991;PO549300T000000B000000;PO5493;;Dutch Harbor;;Open;United States Of America;53,90000153;-166,5166667
20993;PO261900T000000B000000;PO2619;;Ronneby;;Open;Sweden;56,1739833;15,3011
20994;;PO7409;PO1338;Puerto Williams;;Alt-Name;Chile;-54,93333435;-67,61666667
20995;PO309800T000000B000000;PO3098;;Kingstown;;Open;St Vincent & The Grenadines;13,14999962;-61,23333333
20997;PO118200T000000B000000;PO1182;;Yangon;;Open;Myanmar;16,76666641;96,16666667
21001;PO214000T000000B000000;PO2140;;Alvarado;;Open;Mexico;18,7671167;-95,7644833
21024;PO357700T000000B000000;PO3577;;Limassol;;Open;Cyprus;34,6497333;33,0247333
21027;;PO6452;PO2063;Yeosu;;Alt-Name;Korea, South;34,73333359;127,75
21028;PO166200T000000B000000;PO1662;;Mainz;;Open;Germany;50,0239;8,2491833
21029;PS693100T000000B000000;PO6931;PO6929;Almota;;Sub-Port;United States Of America;46,7014;-117,4723667
21030;PO262000T000000B000000;PO2620;;Skelleftea;;Open;Sweden;64,68333435;21,26666667
21041;PO309900T000000B000000;PO3099;;St George's (Grenada);;Open;Grenada;12,05000019;-61,75
21046;;PO7410;PO1492;Azua;;Alt-Name;Dominican Republic;18,3459167;-70,8360667
21049;PO549400T000000B000000;PO5494;;Eastport;;Open;United States Of America;44,90000153;-66,98333333
21054;PO357800T000000B000000;PO3578;;Moni;;Open;Cyprus;34,6997667;33,1808167
21058;PO262100T000000B000000;PO2621;;Skredsvik;;Open;Sweden;58,3879333;11,64025
21060;PO549500T000000B000000;PO5495;;El Segundo Terminal;;Open;United States Of America;33,9081;-118,45595
21062;PS693200T000000B000000;PO6932;PO6929;Wilma;;Sub-Port;United States Of America;46,4200333;-117,09935
21064;;PO7411;PO1508;El Alamein;;Alt-Name;Egypt;30,89421654;28,83146458
21070;PO310000T000000B000000;PO3100;;Vieux Fort;;Open;St Lucia;13,7212667;-60,9542333
21080;PO214200T000000B000000;PO2142;;Coatzacoalcos;;Open;Mexico;18,1667667;-94,41435
21088;PO166300T000000B000000;PO1663;;Mannheim;;Open;Germany;49,52924728;8,442347678
21100;PO118400T000000B000000;PO1184;;Douala;;Open;Cameroon;4,0500833;9,6872333
21104;PO549600T000000B000000;PO5496;;Fernandina;;Open;United States Of America;30,6782833;-81,4647
21107;;PO6454;PO2101;Antsiranana;;Alt-Name;Madagascar;-12,21666622;49,31666667
21109;PO166400T000000B000000;PO1664;;Neuhaus;;Open;Germany;53,79999924;9,033333333
21111;PO693300T000000B000000;PO6933;;Garfield;;Open;United States Of America;46,6161333;-117,7945
21112;;PO7412;PO1527;Port Stanley (Falkland Is);Stanley (Falkland Is);Alt-Name;Falkland Islands;-51,69195;-57,8425
21113;PO214300T000000B000000;PO2143;;Ensenada;;Open;Mexico;31,8404;-116,6252
21120;PO118500T000000B000000;PO1185;;Tiko;;Open;Cameroon;4,066666603;9,4
21121;;PO6455;PO2103;Tamatave;;Alt-Name;Madagascar;-18,1509667;49,4258667
21122;PO118600T000000B000000;PO1186;;Victoria (Cameroon);;Open;Cameroon;4,0094;9,1953667
21123;PO358100T000000B000000;PO3581;;Bonifacio;;Open;France;41,3889833;9,15765
21124;PO693400T000000B000000;PO6934;;Karlovassi;;Open;Greece;37,79420471;26,68271815
21125;;PO7413;PO3492;Ovendo;;Alt-Name;Gabon;0,2809477;9,49958
21132;PO262300T000000B000000;PO2623;;Sodertalje & Sodertalje Canal;;Open;Sweden;59,1610333;17,6678167
21138;PO310200T000000B000000;PO3102;;Hodeidah;;Open;Yemen;14,8363333;42,9342667
21142;PO549700T000000B000000;PO5497;;Fort Pierce;;Open;United States Of America;27,46666718;-80,31666667
21145;PO166500T000000B000000;PO1665;;Neuss-Dusseldorf;;Open;Germany;51,22147751;6,721615609
21147;PO214400T000000B000000;PO2144;;Guaymas;;Open;Mexico;27,9183333;-110,86455
21152;PS645600T000000B000000;PO6456;PO1599;Fos;Lavera, Port de Bouc, Marseilles;Sub-Port;France;43,41260529;4,86023104
21153;PO358200T000000B000000;PO3582;;Calvi;;Open;France;42,5663;8,76105
21155;PO166600T000000B000000;PO1666;;Neustadt;;Open;Germany;54,09999847;10,81666667
21159;PO549800T000000B000000;PO5498;;Gloucester (USA);;Open;United States Of America;42,5933;-70,6733
21161;PS645700T000000B000000;PO6457;PO2855;Flotta Terminal;;Sub-Port;United Kingdom;58,86666489;-3,116666666
21162;PO549900T000000B000000;PO5499;;Grand Haven;;Open;United States Of America;43,06666565;-86,21666718
21169;PO166700T000000B000000;PO1667;;Nordenham;;Open;Germany;53,4835333;8,4936333
21181;PO310400T000000B000000;PO3104;;Aden;;Open;Yemen;12,7861333;44,9524667
21183;PO358300T000000B000000;PO3583;;Ile Rousse;;Open;France;42,6402;8,93935
21185;PS741500T000000B000000;PO7415;PO1622;Le Larivot;;Sub-Port;French Guiana;4,9041333;-52,3616833
21186;PO262500T000000B000000;PO2625;;Stenungsund;;Open;Sweden;58,0887333;11,8109833
21188;PO214600T000000B000000;PO2146;;Mazatlan;;Open;Mexico;23,1788;-106,4197
21194;PO645800T000000B000000;PO6458;;Nikiski;;Open;United States Of America;60,6751333;-151,4136
21197;PO550000T000000B000000;PO5500;;Hoonah;;Open;United States Of America;58,13333511;-135,4333333
21198;PS693700T000000B000000;PO6937;PO1709;Mandraki;;Sub-Port;Greece;36,44517899;28,23105906
21206;PO262600T000000B000000;PO2626;;Stockholm;;Open;Sweden;59,3310833;18,1624167
21209;PO741600T000000B000000;PO7416;;FPSO Okha;Port Okha;Open;Australia;-19,5893667;116,4451167
21216;PO310500T000000B000000;PO3105;;Mukalla;;Open;Yemen;14,5222;49,1479333
21220;PO645900T000000B000000;PO6459;;Marsaxlokk;;Open;Malta;35,8189;14,5520667
21223;PS693800T000000B000000;PO6938;PO1709;Acandia;;Sub-Port;Greece;36,44517899;28,23195791
21225;PO119000T000000B000000;PO1190;;Annapolis Royal;;Open;Canada;44,75;-65,51666667
21226;;PO7417;PO3779;Port Redi;;Alt-Name;India;15,7486167;73,6551833
21229;PO166900T000000B000000;PO1669;;Orth;;Open;Germany;54,4449333;11,0505333
21232;PO214800T000000B000000;PO2148;;Puerto Progreso;;Open;Mexico;21,3435167;-89,67685
21247;PO646000T000000B000000;PO6460;;Barber's Point Harbor;;Open;United States Of America;21,3073833;-158,1198667
21258;PO310700T000000B000000;PO3107;;Bar;;Open;Montenegro;42,1014833;19,0801333
21270;PO167000T000000B000000;PO1670;;Papenburg;;Open;Germany;53,09935;7,3658667
21274;;PO6939;PO3607;Lamia;;Alt-Name;Greece;38,91314316;22,6171479
21276;PO119100T000000B000000;PO1191;;Baddeck;;Open;Canada;46,09999847;-60,8
21277;PS741800T000000B000000;PO7418;PO3927;Telok Ayer;;Sub-Port;Indonesia;-0,7419;109,5389833
21280;PO214900T000000B000000;PO2149;;Salina Cruz;;Open;Mexico;16,1543;-95,1921167
21285;PO550300T000000B000000;PO5503;;Kalama;;Open;United States Of America;45,9842833;-122,83755
21289;PO262900T000000B000000;PO2629;;Stroemstad;;Open;Sweden;58,9324833;11,1672667
21291;PS358700T000000B000000;PO3587;PO1599;Lavera;Fos, Port de Bouc, Marseilles;Sub-Port;France;43,40000153;5
21293;PO167100T000000B000000;PO1671;;Rendsburg;;Open;Germany;54,3134167;9,7073
21298;PO694000T000000B000000;PO6940;;Clarkston;;Open;United States Of America;46,4281167;-117,05405
21301;PO310800T000000B000000;PO3108;;Dubrovnik;;Open;Croatia;42,6404;18,1140167
21304;;PO7419;PO3932;Teluk Semangka;;Alt-Name;Indonesia;-5,5381;104,6151333
21312;PO646100T000000B000000;PO6461;;Vanino;;Open;Russia;49,0853333;140,2996333
21319;PO119200T000000B000000;PO1192;;Baie-Comeau;;Open;Canada;49,2442167;-68,1286
21322;PS358800T000000B000000;PO3588;PO1599;Port de Bouc;Marseilles/Fos/Lavera;Sub-Port;France;43,41666794;5
21323;PO550400T000000B000000;PO5504;;Kake;;Open;United States Of America;57;-134
21324;PO167200T000000B000000;PO1672;;Schleswig;;Open;Germany;54,5125833;9,5905167
21329;PO263000T000000B000000;PO2630;;Soderhamn;;Open;Sweden;61,2757;17,16625
21333;PO646200T000000B000000;PO6462;;Reggio Calabria;;Open;Italy;38,1246;15,6503167
21340;PO694100T000000B000000;PO6941;;Lewiston;;Open;United States Of America;46,4224;-117,01305
21341;PO310900T000000B000000;PO3109;;Hvar;;Open;Croatia;43,1679;16,4398167
21343;;PO7420;PO3543;Bahregan;;Alt-Name;Iran;29,84776688;50,26943465
21349;PO550500T000000B000000;PO5505;;Kenai;;Open;United States Of America;60,5459333;-151,2251667
21351;PS646300T000000B000000;PO6463;PO6460;Barber's Point Terminal - Tesoro Hawaii;;Sub-Port;United States Of America;21,2698667;-158,0873833
21356;PO358900T000000B000000;PO3589;;Porto Vecchio;;Open;France;41,6026667;9,3038167
21360;;PO7421;PO3545;Albakr Terminal;;Alt-Name;Iraq;29,66666603;48,8
21363;PO263100T000000B000000;PO2631;;Sundsvall;;Open;Sweden;62,3887167;17,3435
21381;PO311000T000000B000000;PO3110;;Koper;;Open;Slovenia;45,5592167;13,7314167
21384;PO215200T000000B000000;PO2152;;Tampico;;Open;Mexico;22,2598167;-97,7963333
21390;PO694200T000000B000000;PO6942;;Columbia/Snake River System;;Open;United States Of America;46,2194333;-123,9025333
21392;PO119400T000000B000000;PO1194;;Beaver Harbour;;Open;Canada;45,0691833;-66,7400833
21393;PO311100T000000B000000;PO3111;;Kotor;;Open;Montenegro;42,4264833;18,7653333
21394;PO550600T000000B000000;PO5506;;Klawock;;Open;United States Of America;55,5415;-133,1100167
21395;PO359000T000000B000000;PO3590;;Propriano;;Open;France;41,6771167;8,8994167
21397;PO167400T000000B000000;PO1674;;Schwarzenhutten;;Open;Germany;53,70675;9,1585
21400;PO646400T000000B000000;PO6464;;Kelsey Bay;;Open;Canada;50,38333511;-125,9666667
21401;PO119500T000000B000000;PO1195;;Belledune;;Open;Canada;47,9119333;-65,8391333
21406;;PO6943;PO5437;Bugpyong;;Alt-Name;Korea, South;37,49115;129,1301833
21409;PO263200T000000B000000;PO2632;;Trelleborg;;Open;Sweden;55,3599667;13,1495
21416;PO215300T000000B000000;PO2153;;Tuxpan;;Open;Mexico;20,97195;-97,302
21417;PO742200T000000B000000;PO7422;;Kanmon Ko;;Open;Japan;33,9545;130,9452833
21420;PO263300T000000B000000;PO2633;;Uddevalla;;Open;Sweden;58,34775;11,9041
21423;PO167500T000000B000000;PO1675;;Stade;;Open;Germany;53,6525833;9,52315
21425;PO550700T000000B000000;PO5507;;Kodiak;;Open;United States Of America;57,79045;-152,3852667
21428;PO646500T000000B000000;PO6465;;Middle Point;;Open;Canada;50,11666489;-125,3
21432;PO359100T000000B000000;PO3591;;Alexandroupolis;;Open;Greece;40,8387333;25,8951833
21433;;PO7423;PO5628;Samcheog Han;;Alt-Name;Korea, South;37,4186554;129,1771592
21435;PO119600T000000B000000;PO1196;;Botwood;;Open;Canada;49,1411667;-55,3361
21451;PO215400T000000B000000;PO2154;;Veracruz;;Open;Mexico;19,2022833;-96,1207833
21456;PS646600T000000B000000;PO6466;PO1214;Ogden Point;;Sub-Port;Canada;48,4157833;-123,38985
21457;PO215500T000000B000000;PO2155;;Monaco;;Open;Monaco;43,7368;7,4312
21460;PO263400T000000B000000;PO2634;;Umea;;Open;Sweden;63,68735;20,3292167
21463;PO119700T000000B000000;PO1197;;Campbellton;;Open;Canada;48;-66,66666667
21469;PO359200T000000B000000;PO3592;;Astakos Terminal;;Open;Greece;38,4727833;21,0941167
21471;;PO6945;PO6166;Samchonpo;;Alt-Name;Korea, South;34,92593765;128,0720938
21473;PO311300T000000B000000;PO3113;;Ploce;;Open;Croatia;43,03565;17,41975
21478;PO167700T000000B000000;PO1677;;Toenning;;Open;Germany;54,3134333;8,94765
21480;PO263500T000000B000000;PO2635;;Vallvik;;Open;Sweden;61,1922167;17,1713333
21483;PO646700T000000B000000;PO6467;;Chernomorsk;;Open;Ukraine;45,55325;32,80435
21485;PO694600T000000B000000;PO6946;;Okpo;;Open;Korea, South;34,8875667;128,7135
21486;;PO7425;PO6562;Bonaire Terminal;;Alt-Name;Bonaire;12,21825;-68,38245
21487;PS550900T000000B000000;PO5509;PO3142;March Point;;Sub-Port;United States Of America;48,5092667;-122,57465
21488;PO359300T000000B000000;PO3593;;Ayios Nikolaos;;Open;Greece;35,1947;25,7201167
21491;;PO5030;PO6665;Normanton;;Alt-Name;Australia;-17,46666718;140,8333333
21495;PO646800T000000B000000;PO6468;;Theodosia;;Open;Ukraine;45,0296833;35,3945333
21496;PO311500T000000B000000;PO3115;;Sibenik;;Open;Croatia;43,7259167;15,8985
21499;PO263600T000000B000000;PO2636;;Vanersborg;;Open;Sweden;58,3848333;12,31225
21503;PO551000T000000B000000;PO5510;;Metlakatla;;Open;United States Of America;55,13333511;-131,5666667
21504;PO694700T000000B000000;PO6947;;Hvide Sande;;Open;Denmark;56,00225;8,1240667
21505;PO503100T000000B000000;PO5031;;Kokura;;Open;Japan;33,9000167;130,8923833
